kelurahan,datetime,suhu,kelembapan,curah_hujan,kecepatan_angin,arah_angin,tutupan_awan,jarak_pandang,cuaca
Kel.Amban,2025-09-01 12:00:00,26,90,0.4,23.0,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-01 13:00:00,26,89,0.4,22.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 14:00:00,26,87,0.4,22.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 15:00:00,27,86,0.0,22.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 16:00:00,27,86,0.0,23.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 17:00:00,26,86,0.0,23.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 18:00:00,27,85,0.0,23.0,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 19:00:00,27,86,0.0,24.8,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 20:00:00,27,85,0.0,24.8,E,100,< 7 km,Berawan
Kel.Amban,2025-09-01 21:00:00,27,83,0.1,24.8,E,98,< 7 km,Berawan
Kel.Amban,2025-09-01 22:00:00,27,82,0.1,28.6,E,99,< 7 km,Hujan Ringan
Kel.Amban,2025-09-01 23:00:00,26,85,0.1,28.6,E,94,< 7 km,Berawan
Kel.Amban,2025-09-02 00:00:00,26,86,0.4,25.6,E,99,> 10 km,Berawan
Kel.Amban,2025-09-02 01:00:00,26,87,0.4,25.3,E,99,< 7 km,Berawan
Kel.Amban,2025-09-02 02:00:00,26,87,0.5,24.2,E,100,< 6 km,Berawan
Kel.Amban,2025-09-02 03:00:00,25,90,0.7,25.3,E,100,< 7 km,Berawan
Kel.Amban,2025-09-02 04:00:00,25,89,0.7,20.0,E,100,< 10 km,Berawan
Kel.Amban,2025-09-02 05:00:00,26,86,0.2,21.1,E,100,< 6 km,Berawan
Kel.Amban,2025-09-02 06:00:00,26,87,1.1,20.0,E,100,< 10 km,Hujan Ringan
Kel.Amban,2025-09-02 07:00:00,26,86,1.1,21.7,E,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-02 08:00:00,26,86,0.6,17.8,E,100,< 6 km,Berawan
Kel.Amban,2025-09-02 09:00:00,26,90,0.6,21.7,E,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-02 10:00:00,26,87,0.6,22.5,E,100,> 10 km,Hujan Ringan
Kel.Amban,2025-09-02 11:00:00,28,80,0.2,25.2,E,100,< 9 km,Hujan Ringan
Kel.Amban,2025-09-02 12:00:00,27,81,0.2,25.2,E,100,< 9 km,Hujan Ringan
Kel.Amban,2025-09-02 13:00:00,27,81,0.2,18.8,NE,98,< 9 km,Hujan Ringan
Kel.Amban,2025-09-02 14:00:00,27,82,0.2,18.8,NE,91,< 9 km,Hujan Ringan
Kel.Amban,2025-09-02 15:00:00,27,81,0.0,18.8,NE,86,< 9 km,Cerah Berawan
Kel.Amban,2025-09-02 16:00:00,27,82,0.0,12.3,NE,86,< 9 km,Cerah Berawan
Kel.Amban,2025-09-02 17:00:00,27,83,0.0,12.3,NE,79,< 9 km,Cerah Berawan
Kel.Amban,2025-09-02 18:00:00,27,83,0.0,12.3,NE,92,< 9 km,Berawan
Kel.Amban,2025-09-02 19:00:00,27,82,0.0,18.2,E,77,< 8 km,Hujan Ringan
Kel.Amban,2025-09-02 20:00:00,27,83,0.0,18.2,E,62,< 8 km,Cerah Berawan
Kel.Amban,2025-09-02 21:00:00,27,84,0.1,18.2,E,41,< 8 km,Cerah
Kel.Amban,2025-09-02 22:00:00,27,83,0.1,20.5,E,35,< 8 km,Cerah
Kel.Amban,2025-09-02 23:00:00,27,83,0.1,20.5,E,32,< 8 km,Cerah
Kel.Amban,2025-09-03 00:00:00,26,87,0.8,20.5,E,77,< 8 km,Cerah Berawan
Kel.Amban,2025-09-03 01:00:00,26,87,0.8,24.3,E,87,< 8 km,Cerah Berawan
Kel.Amban,2025-09-03 02:00:00,25,90,0.8,24.3,E,86,< 8 km,Cerah Berawan
Kel.Amban,2025-09-03 03:00:00,24,92,0.2,24.3,E,84,< 8 km,Cerah Berawan
Kel.Amban,2025-09-03 04:00:00,24,91,0.2,17.7,SE,51,< 8 km,Cerah
Kel.Amban,2025-09-03 05:00:00,25,90,0.2,17.7,SE,40,< 8 km,Cerah
Kel.Amban,2025-09-03 06:00:00,26,87,0.2,17.7,SE,42,< 8 km,Cerah
Kel.Amban,2025-09-03 07:00:00,26,84,0.2,20.2,SE,52,< 9 km,Cerah
Kel.Amban,2025-09-03 08:00:00,26,82,0.2,20.2,SE,49,< 9 km,Cerah
Kel.Amban,2025-09-03 09:00:00,26,84,0.3,20.2,SE,31,< 9 km,Cerah
Kel.Amban,2025-09-03 10:00:00,27,81,0.2,20.2,E,47,< 9 km,Cerah
Kel.Amban,2025-09-03 11:00:00,28,78,0.3,20.8,E,15,< 9 km,Cerah
Kel.Amban,2025-09-03 12:00:00,28,80,0.0,20.2,E,30,< 9 km,Cerah
Kel.Amban,2025-09-03 13:00:00,28,80,0.0,15.7,E,20,< 8 km,Cerah
Kel.Amban,2025-09-03 14:00:00,28,80,0.0,15.7,E,14,< 8 km,Hujan Ringan
Kel.Amban,2025-09-03 15:00:00,28,80,0.1,15.7,E,20,< 8 km,Cerah Berawan
Kel.Amban,2025-09-03 16:00:00,27,78,0.1,9.7,E,41,< 9 km,Cerah
Kel.Amban,2025-09-03 17:00:00,27,83,0.1,9.7,E,43,< 9 km,Cerah
Kel.Amban,2025-09-03 18:00:00,27,83,0.1,9.7,E,40,< 9 km,Cerah
Kel.Amban,2025-09-03 19:00:00,27,83,0.1,9.6,E,36,< 9 km,Cerah
Kel.Amban,2025-09-03 20:00:00,26,84,0.1,9.6,E,60,< 9 km,Cerah Berawan
Kel.Amban,2025-09-03 21:00:00,26,86,1.1,9.6,E,87,< 9 km,Hujan Ringan
Kel.Amban,2025-09-03 22:00:00,25,89,1.1,12.7,E,99,< 8 km,Hujan Ringan
Kel.Amban,2025-09-03 23:00:00,25,91,1.1,12.7,E,99,< 8 km,Hujan Ringan
Kel.Amban,2025-09-04 00:00:00,24,90,0.5,4.7,NE,99,< 7 km,Berawan
Kel.Amban,2025-09-04 01:00:00,24,90,0.5,10.8,E,99,< 6 km,Berawan
Kel.Amban,2025-09-04 02:00:00,25,90,0.6,17.1,E,97,< 8 km,Berawan
Kel.Amban,2025-09-04 03:00:00,24,92,0.3,10.8,E,94,< 6 km,Berawan
Kel.Amban,2025-09-04 04:00:00,24,91,0.3,11.0,SE,83,< 6 km,Cerah Berawan
Kel.Amban,2025-09-04 05:00:00,25,90,1.3,16.7,SE,99,< 8 km,Hujan Ringan
Kel.Amban,2025-09-04 06:00:00,25,90,0.2,11.0,SE,98,< 6 km,Berawan
Kel.Amban,2025-09-04 07:00:00,26,88,0.2,12.7,SE,59,< 7 km,Cerah
Kel.Amban,2025-09-04 08:00:00,26,85,0.2,12.7,SE,54,< 7 km,Cerah
Kel.Amban,2025-09-04 09:00:00,27,81,0.1,12.7,SE,44,< 7 km,Cerah
Kel.Amban,2025-09-04 10:00:00,28,78,0.1,21.0,E,64,< 7 km,Cerah Berawan
Kel.Amban,2025-09-04 11:00:00,28,78,0.1,21.0,E,57,< 7 km,Hujan Ringan
Kel.Amban,2025-09-04 12:00:00,27,79,1.3,15.5,SE,39,< 7 km,Hujan Ringan
Kel.Amban,2025-09-04 13:00:00,28,77,0.1,18.5,E,48,< 7 km,Cerah
Kel.Amban,2025-09-04 14:00:00,27,80,1.3,14.3,E,97,< 6 km,Hujan Ringan
Kel.Amban,2025-09-04 15:00:00,27,78,1.3,14.3,E,83,< 6 km,Hujan Ringan
Kel.Amban,2025-09-04 16:00:00,27,79,1.3,12.0,SE,93,< 7 km,Hujan Ringan
Kel.Amban,2025-09-04 17:00:00,27,83,1.3,12.0,SE,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-04 18:00:00,26,84,0.1,12.0,SE,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-04 19:00:00,26,84,0.1,16.6,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-04 20:00:00,26,83,0.1,16.6,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-04 21:00:00,27,83,0.4,16.6,E,100,< 6 km,Berawan
Kel.Amban,2025-09-04 22:00:00,26,84,0.4,25.2,E,98,< 6 km,Berawan
Kel.Amban,2025-09-04 23:00:00,26,85,0.4,25.2,E,97,< 6 km,Berawan
Kel.Amban,2025-09-05 00:00:00,26,87,1.1,25.2,E,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 01:00:00,25,90,1.1,16.7,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 02:00:00,25,90,1.1,16.7,E,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 03:00:00,25,91,1.6,16.7,E,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 04:00:00,25,91,1.6,20.4,E,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 05:00:00,25,90,1.6,20.4,E,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 06:00:00,25,91,0.9,20.4,E,100,< 6 km,Berawan
Kel.Amban,2025-09-05 07:00:00,26,89,0.9,20.1,E,96,< 6 km,Berawan
Kel.Amban,2025-09-05 08:00:00,26,87,0.9,20.1,E,63,< 6 km,Cerah Berawan
Kel.Amban,2025-09-05 09:00:00,27,86,1.3,20.1,E,87,< 6 km,Hujan Ringan
Kel.Amban,2025-09-05 10:00:00,26,89,1.3,16.8,E,97,< 7 km,Hujan Ringan
Kel.Amban,2025-09-05 11:00:00,28,78,0.2,16.4,E,63,< 9 km,Cerah Berawan
Kel.Amban,2025-09-05 12:00:00,28,78,0.1,16.4,E,66,< 9 km,Cerah Berawan
Kel.Amban,2025-09-05 13:00:00,28,80,1.3,11.7,E,83,< 7 km,Hujan Ringan
Kel.Amban,2025-09-05 14:00:00,28,78,0.1,13.8,E,37,< 8 km,Cerah
Kel.Amban,2025-09-05 15:00:00,28,78,0.1,13.8,E,29,< 8 km,Cerah
Kel.Amban,2025-09-05 16:00:00,27,80,0.0,7.1,E,100,< 7 km,Berawan
Kel.Amban,2025-09-05 17:00:00,27,81,0.1,8.3,NE,38,< 9 km,Cerah
Kel.Amban,2025-09-05 18:00:00,26,86,0.3,8.3,NE,64,< 9 km,Cerah Berawan
Kel.Amban,2025-09-05 19:00:00,27,84,0.1,11.0,E,99,< 6 km,Berawan
Kel.Amban,2025-09-05 20:00:00,26,86,0.3,9.1,NE,36,< 8 km,Cerah
Kel.Amban,2025-09-05 21:00:00,26,87,0.7,9.1,NE,68,< 8 km,Cerah Berawan
Kel.Amban,2025-09-05 22:00:00,25,90,0.7,15.4,E,82,< 8 km,Cerah Berawan
Kel.Amban,2025-09-05 23:00:00,26,85,0.2,12.0,E,55,< 7 km,Cerah
Kel.Amban,2025-09-06 00:00:00,25,88,0.4,12.0,E,80,< 7 km,Cerah Berawan
Kel.Amban,2025-09-06 01:00:00,26,86,0.4,9.1,E,83,< 7 km,Cerah Berawan
Kel.Amban,2025-09-06 02:00:00,26,86,0.4,9.1,E,97,< 7 km,Berawan
Kel.Amban,2025-09-06 03:00:00,26,86,0.4,9.1,E,98,< 7 km,Berawan
Kel.Amban,2025-09-06 04:00:00,25,89,0.4,21.2,E,98,< 7 km,Berawan
Kel.Amban,2025-09-06 05:00:00,26,89,0.4,21.2,E,96,< 7 km,Berawan
Kel.Amban,2025-09-06 06:00:00,26,87,0.3,21.2,E,97,< 7 km,Berawan
Kel.Amban,2025-09-06 07:00:00,26,86,0.3,22.4,E,98,> 10 km,Berawan
Kel.Amban,2025-09-06 08:00:00,27,84,0.3,22.4,E,97,> 10 km,Berawan
Kel.Amban,2025-09-06 09:00:00,28,80,0.0,22.4,E,90,> 10 km,Cerah Berawan
Kel.Amban,2025-09-06 10:00:00,28,77,0.0,21.2,E,55,> 10 km,Cerah
Kel.Amban,2025-09-06 11:00:00,28,76,0.0,21.2,E,23,> 10 km,Cerah
Kel.Amban,2025-09-06 12:00:00,28,78,0.1,21.2,E,21,> 10 km,Cerah
Kel.Amban,2025-09-06 13:00:00,28,77,0.1,18.9,NE,81,> 10 km,Cerah Berawan
Kel.Amban,2025-09-06 14:00:00,28,78,0.1,18.9,NE,87,> 10 km,Cerah Berawan
Kel.Amban,2025-09-06 15:00:00,28,80,0.1,18.9,NE,98,> 10 km,Berawan
Kel.Amban,2025-09-06 16:00:00,28,80,0.1,9.9,E,98,> 10 km,Berawan
Kel.Amban,2025-09-06 17:00:00,27,82,0.1,9.9,E,99,> 10 km,Berawan
Kel.Amban,2025-09-06 18:00:00,27,83,0.0,9.9,E,94,> 10 km,Berawan
Kel.Amban,2025-09-06 19:00:00,27,83,0.0,7.3,E,96,< 8 km,Berawan
Kel.Amban,2025-09-06 20:00:00,27,83,0.0,7.3,E,100,< 8 km,Berawan
Kel.Amban,2025-09-06 21:00:00,26,86,2.2,7.3,E,99,< 8 km,Hujan Ringan
Kel.Amban,2025-09-06 22:00:00,26,87,0.4,13.3,E,82,< 7 km,Cerah Berawan
Kel.Amban,2025-09-06 23:00:00,26,84,0.2,13.9,E,41,< 7 km,Cerah
Kel.Amban,2025-09-07 00:00:00,25,89,0.6,13.9,E,51,< 7 km,Cerah
Kel.Amban,2025-09-07 01:00:00,25,88,0.6,20.5,SE,94,< 8 km,Berawan
Kel.Amban,2025-09-07 02:00:00,25,89,0.6,20.5,SE,84,< 8 km,Cerah Berawan
Kel.Amban,2025-09-07 03:00:00,25,91,0.1,20.5,SE,90,< 8 km,Berawan
Kel.Amban,2025-09-07 04:00:00,25,88,0.1,22.4,E,93,< 7 km,Berawan
Kel.Amban,2025-09-07 05:00:00,25,88,0.1,22.4,E,84,< 7 km,Hujan Ringan
Kel.Amban,2025-09-07 06:00:00,26,87,0.2,22.4,E,52,< 7 km,Cerah
Kel.Amban,2025-09-07 07:00:00,26,85,0.2,21.4,E,55,> 10 km,Cerah
Kel.Amban,2025-09-07 08:00:00,27,81,0.2,21.4,E,37,> 10 km,Cerah
Kel.Amban,2025-09-07 09:00:00,28,79,0.0,21.4,E,27,> 10 km,Cerah
Kel.Amban,2025-09-07 10:00:00,28,78,0.0,21.5,E,21,> 10 km,Cerah
Kel.Amban,2025-09-07 11:00:00,28,78,0.0,21.5,E,11,> 10 km,Cerah
Kel.Amban,2025-09-07 12:00:00,28,77,0.0,21.5,E,12,> 10 km,Cerah
Kel.Amban,2025-09-07 13:00:00,28,77,0.0,14.4,E,32,< 8 km,Cerah
Kel.Amban,2025-09-07 14:00:00,28,77,0.0,14.4,E,49,< 8 km,Cerah
Kel.Amban,2025-09-07 15:00:00,28,77,0.1,14.4,E,60,< 8 km,Cerah
Kel.Amban,2025-09-07 16:00:00,28,77,0.1,10.2,E,67,< 7 km,Cerah Berawan
Kel.Amban,2025-09-07 17:00:00,27,82,0.0,9.6,E,100,< 9 km,Hujan Ringan
Kel.Amban,2025-09-07 18:00:00,27,83,0.0,9.6,E,100,< 9 km,Berawan
Kel.Amban,2025-09-07 19:00:00,26,84,0.0,8.1,E,100,< 8 km,Hujan Ringan
Kel.Amban,2025-09-07 20:00:00,26,84,0.0,8.1,E,100,< 8 km,Berawan
Kel.Amban,2025-09-07 21:00:00,26,88,0.9,8.1,E,100,< 8 km,Berawan
Kel.Amban,2025-09-07 22:00:00,25,90,0.9,10.2,E,100,< 7 km,Berawan
Kel.Amban,2025-09-07 23:00:00,25,89,0.9,10.2,E,100,< 7 km,Berawan
Kel.Amban,2025-09-08 00:00:00,25,90,1.3,4.1,SE,100,< 8 km,Hujan Ringan
Kel.Amban,2025-09-08 01:00:00,25,91,1.3,17.6,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 02:00:00,25,91,1.3,17.6,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 03:00:00,25,91,1.3,17.6,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 04:00:00,25,91,1.3,16.0,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 05:00:00,25,91,1.3,16.0,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 06:00:00,26,90,0.8,16.0,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 07:00:00,26,90,0.8,15.1,E,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-08 08:00:00,26,89,0.8,15.1,E,98,< 7 km,Hujan Ringan
Kel.Amban,2025-09-08 09:00:00,26,89,2.8,15.1,E,98,< 7 km,Hujan Ringan
Kel.Amban,2025-09-08 10:00:00,26,89,2.8,21.4,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 11:00:00,26,90,2.8,21.4,E,100,< 5 km,Hujan Ringan
Kel.Amban,2025-09-08 12:00:00,26,87,0.9,18.4,E,92,< 6 km,Berawan
Kel.Amban,2025-09-08 13:00:00,26,86,0.9,16.3,E,94,< 6 km,Berawan
Kel.Amban,2025-09-08 14:00:00,27,84,0.9,16.3,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-08 15:00:00,27,82,0.1,16.3,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-08 16:00:00,26,85,0.1,11.3,E,100,< 7 km,Berawan
Kel.Amban,2025-09-08 17:00:00,26,87,0.1,11.3,E,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-08 18:00:00,26,86,0.1,11.3,E,100,< 7 km,Hujan Ringan
Kel.Amban,2025-09-08 19:00:00,26,86,0.1,15.1,E,100,< 6 km,Hujan Ringan
Kel.Amban,2025-09-08 20:00:00,26,86,0.1,15.1,E,100,< 6 km,Berawan
Kel.Amban,2025-09-08 21:00:00,26,85,0.3,15.1,E,100,< 6 km,Berawan
Kel.Amban,2025-09-08 22:00:00,26,84,0.3,13.0,E,100,< 6 km,Berawan
Kel.Amban,2025-09-08 23:00:00,26,88,0.3,13.0,E,100,< 6 km,Berawan
Kel.Amban,2025-09-09 00:00:00,26,83,0.0,15.6,E,94,< 8 km,Berawan
Kel.Amban,2025-09-09 01:00:00,26,88,0.1,12.2,E,99,< 6 km,Berawan
Kel.Amban,2025-09-09 02:00:00,25,88,0.1,12.2,E,92,< 6 km,Berawan
Kel.Amban,2025-09-09 03:00:00,26,85,0.3,12.4,E,37,< 7 km,Cerah
Kel.Amban,2025-09-09 04:00:00,25,90,0.9,11.3,E,99,< 6 km,Berawan
Kel.Amban,2025-09-09 05:00:00,25,89,0.9,11.3,E,98,< 6 km,Berawan
Kel.Amban,2025-09-09 06:00:00,26,88,0.4,13.5,E,46,< 7 km,Cerah
Kel.Amban,2025-09-09 07:00:00,25,89,0.4,15.7,E,100,< 6 km,Berawan
Kel.Amban,2025-09-09 08:00:00,26,87,0.4,15.7,E,94,< 6 km,Berawan
Kel.Amban,2025-09-09 09:00:00,28,81,0.1,13.1,E,42,> 10 km,Cerah
Kel.Amban,2025-09-09 10:00:00,28,76,0.1,17.0,E,52,> 10 km,Cerah
Kel.Amban,2025-09-09 11:00:00,29,73,0.0,13.4,NE,66,< 7 km,Cerah Berawan
Kel.Amban,2025-09-09 12:00:00,28,75,0.2,13.4,NE,64,< 7 km,Cerah Berawan
Kel.Amban,2025-09-09 13:00:00,28,77,0.2,11.6,NE,66,< 7 km,Hujan Ringan
Kel.Amban,2025-09-09 14:00:00,28,77,0.2,11.6,NE,90,< 7 km,Hujan Ringan
Kel.Amban,2025-09-09 15:00:00,28,78,0.8,11.6,NE,99,< 7 km,Berawan
Kel.Amban,2025-09-09 16:00:00,27,83,0.8,8.1,W,99,< 7 km,Berawan
Kel.Amban,2025-09-09 17:00:00,26,89,0.8,8.1,W,100,< 7 km,Berawan
Kel.Amban,2025-09-09 18:00:00,25,92,0.0,8.1,W,99,< 7 km,Berawan
Kel.Amban,2025-09-09 19:00:00,25,92,0.0,7.1,W,99,< 7 km,Berawan
Kel.Amban,2025-09-09 20:00:00,25,91,0.0,7.1,W,98,< 7 km,Hujan Ringan
Kel.Amban,2025-09-09 21:00:00,25,91,0.6,7.1,W,96,< 7 km,Berawan
Kel.Amban,2025-09-09 22:00:00,25,91,0.6,10.7,NE,91,< 7 km,Berawan
Kel.Amban,2025-09-09 23:00:00,25,90,0.6,10.7,NE,100,< 7 km,Berawan
Kel.Amban,2025-09-10 00:00:00,25,90,1.3,4.9,NW,99,< 6 km,Hujan Ringan
Kel.Amban,2025-09-10 01:00:00,24,92,1.3,2.1,W,98,< 6 km,Hujan Ringan
Kel.Amban,2025-09-10 02:00:00,24,90,1.3,2.1,W,40,< 6 km,Hujan Ringan
Kel.Amban,2025-09-10 03:00:00,24,90,0.0,2.1,W,79,< 6 km,Cerah Berawan
Kel.Amban,2025-09-10 04:00:00,24,92,0.0,5.0,SE,66,< 6 km,Cerah Berawan
Kel.Amban,2025-09-10 05:00:00,24,92,0.0,5.0,SE,98,< 6 km,Berawan
Kel.Amban,2025-09-10 06:00:00,25,90,0.0,5.0,SE,40,< 6 km,Cerah
Kel.Amban,2025-09-10 07:00:00,26,86,0.0,13.5,SE,22,< 6 km,Cerah
Kel.Amban,2025-09-10 08:00:00,27,81,0.0,13.5,SE,42,< 6 km,Cerah
Kel.Amban,2025-09-10 09:00:00,28,78,0.1,13.5,SE,30,< 6 km,Cerah
Kel.Amban,2025-09-10 10:00:00,28,76,0.1,17.1,E,76,< 6 km,Cerah Berawan
Kel.Amban,2025-09-10 11:00:00,27,77,0.1,15.2,E,36,< 8 km,Cerah
Kel.Amban,2025-09-10 12:00:00,27,80,0.1,15.2,E,21,< 8 km,Cerah
Kel.Amban,2025-09-10 13:00:00,28,78,0.1,7.6,SE,15,< 8 km,Cerah
Kel.Amban,2025-09-10 14:00:00,28,77,0.1,7.6,SE,8,< 8 km,Hujan Ringan
Kel.Amban,2025-09-10 15:00:00,28,77,0.1,7.6,SE,17,< 8 km,Cerah
Kel.Amban,2025-09-10 16:00:00,27,81,0.1,2.8,S,84,< 8 km,Cerah Berawan
Kel.Amban,2025-09-10 17:00:00,27,84,0.1,2.8,S,98,< 8 km,Berawan
Kel.Amban,2025-09-10 18:00:00,26,86,0.0,2.8,S,92,< 8 km,Berawan
Kel.Amban,2025-09-10 19:00:00,26,87,0.0,8.9,S,94,< 7 km,Berawan
Kel.Amban,2025-09-10 20:00:00,26,88,0.0,8.9,S,87,< 7 km,Cerah Berawan
Kel.Amban,2025-09-10 21:00:00,26,87,0.0,8.9,S,41,< 7 km,Cerah
Kel.Amban,2025-09-10 22:00:00,26,87,0.0,3.7,S,0,< 7 km,Cerah
Kel.Amban,2025-09-10 23:00:00,25,88,0.0,3.7,S,9,< 7 km,Cerah
Kel.Amban,2025-09-11 00:00:00,25,91,0.0,8.8,S,99,< 9 km,Berawan
Kel.Amban,2025-09-11 01:00:00,25,92,0.0,7.5,SW,98,< 9 km,Berawan
Kel.Amban,2025-09-11 02:00:00,24,92,0.0,7.5,SW,72,< 9 km,Cerah Berawan
Kel.Amban,2025-09-11 03:00:00,24,92,0.0,7.5,SW,32,< 9 km,Cerah
Kel.Amban,2025-09-11 04:00:00,24,91,0.0,5.9,W,32,< 9 km,Cerah
Kel.Amban,2025-09-11 05:00:00,24,90,0.0,5.9,W,33,< 9 km,Cerah
Kel.Amban,2025-09-11 06:00:00,25,90,0.0,5.9,W,22,< 9 km,Cerah
Kel.Amban,2025-09-11 07:00:00,27,85,0.0,4.9,N,24,< 9 km,Cerah
Kel.Amban,2025-09-11 08:00:00,28,80,0.0,4.9,N,23,< 9 km,Cerah
Kel.Amban,2025-09-11 09:00:00,28,77,0.2,4.9,N,21,< 9 km,Cerah
Kel.Amban,2025-09-11 10:00:00,29,76,0.2,12.6,N,24,< 9 km,Cerah
Kel.Amban,2025-09-11 11:00:00,29,75,0.2,12.6,N,40,< 9 km,Cerah
Kel.Amban,2025-09-11 12:00:00,29,76,0.1,12.6,N,37,< 9 km,Cerah
Kel.Amban,2025-09-11 13:00:00,28,77,0.1,10.3,NW,51,< 9 km,Cerah
Kel.Amban,2025-09-11 14:00:00,29,76,0.1,10.3,NW,30,< 9 km,Cerah
Kel.Amban,2025-09-11 15:00:00,28,76,0.1,10.3,NW,26,< 9 km,Cerah
Kel.Amban,2025-09-11 16:00:00,28,78,0.1,10.2,NW,8,< 8 km,Cerah
Kel.Amban,2025-09-11 17:00:00,27,83,0.1,10.2,NW,22,< 8 km,Cerah
Kel.Amban,2025-09-11 18:00:00,27,85,0.1,10.2,NW,27,< 8 km,Cerah
Kel.Amban,2025-09-11 19:00:00,26,89,0.0,10.4,W,72,< 8 km,Cerah Berawan
Kel.Amban,2025-09-11 20:00:00,26,90,0.0,10.4,W,14,< 8 km,Cerah
Kel.Amban,2025-09-11 21:00:00,25,91,0.0,10.4,W,29,< 8 km,Cerah
Kel.Amban,2025-09-11 22:00:00,25,91,0.0,11.6,W,21,< 9 km,Cerah
Kel.Amban,2025-09-11 23:00:00,25,90,0.0,11.6,W,68,< 9 km,Cerah Berawan
Kel.Amban,2025-09-12 00:00:00,25,90,0.1,11.6,W,36,< 9 km,Cerah
Kel.Amban,2025-09-12 01:00:00,25,90,0.0,7.3,SW,27,< 8 km,Cerah
Kel.Amban,2025-09-12 02:00:00,25,91,0.1,7.4,W,19,< 9 km,Cerah
Kel.Amban,2025-09-12 03:00:00,25,88,0.3,7.4,W,44,< 9 km,Cerah
Kel.Amban,2025-09-12 04:00:00,25,88,0.2,8.4,SE,75,< 8 km,Cerah Berawan
Kel.Amban,2025-09-12 05:00:00,25,87,0.3,7.9,SE,92,< 9 km,Berawan
Kel.Amban,2025-09-12 06:00:00,26,85,0.0,7.9,SE,85,< 9 km,Cerah Berawan
Kel.Amban,2025-09-12 07:00:00,27,83,0.2,15.4,E,26,> 10 km,Cerah
Kel.Amban,2025-09-12 08:00:00,28,79,0.0,12.0,E,13,< 9 km,Cerah
Kel.Amban,2025-09-12 09:00:00,28,77,0.1,15.4,E,48,> 10 km,Cerah
Kel.Amban,2025-09-12 10:00:00,28,76,0.1,14.0,E,46,< 7 km,Cerah
Kel.Amban,2025-09-12 11:00:00,28,76,0.2,14.8,E,30,< 7 km,Cerah
Kel.Amban,2025-09-12 12:00:00,29,74,0.0,14.0,E,28,< 7 km,Cerah
Kel.Amban,2025-09-12 13:00:00,29,75,0.0,9.3,E,10,< 8 km,Cerah
Kel.Amban,2025-09-12 14:00:00,28,76,1.3,8.4,E,32,< 8 km,Hujan Ringan
Kel.Amban,2025-09-12 15:00:00,28,75,0.1,9.3,E,29,< 8 km,Cerah
Kel.Amban,2025-09-12 16:00:00,28,77,0.1,7.4,SE,69,< 7 km,Cerah Berawan
Kel.Amban,2025-09-12 17:00:00,27,84,0.1,3.4,SW,53,< 7 km,Cerah
Kel.Amban,2025-09-12 18:00:00,27,84,0.0,7.4,SE,66,< 7 km,Cerah Berawan
Kel.Amban,2025-09-12 19:00:00,27,85,0.0,5.0,E,68,< 8 km,Cerah Berawan
Kel.Amban,2025-09-12 20:00:00,26,88,0.0,2.7,W,69,< 7 km,Cerah Berawan
Kel.Amban,2025-09-12 21:00:00,26,89,0.0,2.7,W,71,< 7 km,Cerah Berawan
Kel.Amban,2025-09-12 22:00:00,25,90,0.0,5.1,W,80,< 7 km,Cerah Berawan
Kel.Amban,2025-09-12 23:00:00,25,92,0.2,5.3,S,70,< 7 km,Cerah Berawan
Kel.Amban,2025-09-13 00:00:00,25,90,0.2,5.3,S,62,< 7 km,Cerah Berawan
Kel.Amban,2025-09-13 01:00:00,25,92,0.2,2.1,SE,64,< 7 km,Cerah Berawan
Kel.Amban,2025-09-13 02:00:00,25,88,0.2,2.1,SE,44,< 7 km,Cerah
